name,text,rating,review_count,top_reviewer,helpful_reviewer,date_published,date_scraped
Erin,"Great deal, highly recommend.",5,0,0,0,03/13/2017,04/07/2021 13:24:00
Tiffanni,"I didn't get the coupons promised, but the membership price was great.",4,0,1,0,03/13/2017,04/07/2021 13:24:00
Stephanie,"I love BJ's, the staff is always so nice and patient. There is always someone there to help you when you need it. I would recommend a visit!",5,0,1,1,03/13/2017,04/07/2021 13:24:00
Robert,"Having issues with downloading , I had to go back 2 days later to complete this transaction .",3,0,0,0,03/13/2017,04/07/2021 13:24:00
HEMLATA,best price,5,0,0,0,03/13/2017,04/07/2021 13:24:04
Shelly,With BJS THE LINES ARE VERY LONG. AND CUSTOMER SERVICE AT THE STORE.... THEY MOVE TOO SLOW MAKING THE WAIT TIME 20-30 MINUTES JUST TO GET ASSISTANCE.,2,0,0,0,03/13/2017,04/07/2021 13:24:04
Christopher,Great atmosphere! Saving money! Cant go wrong!,5,0,1,0,03/13/2017,04/07/2021 13:24:04
Rita,The agent was very helpful. She explained the membership. Also she made sure to give me all the special coupons that were included in the deal. The selections in the store are plentiful & the prices are good. Glad I joined.,5,0,0,0,03/13/2017,04/07/2021 13:24:04
Holly,Great deals,5,0,1,0,03/13/2017,04/07/2021 13:24:04
Kelly,"Service people went out of their way to get us signed up and get our cards. Cashier was helpful in describing some of the features of BJs as we checked out. We noticed a few items were higher priced than Sam's Club (our last club membership), but all in all, a good experience.",5,0,1,0,03/13/2017,04/07/2021 13:24:04
Marilyn,"Prices good, people friendly.",4,0,0,0,03/13/2017,04/07/2021 13:24:04
Margaret,People were very helpful,5,0,0,0,03/13/2017,04/07/2021 13:24:04
Patricia,This is the BJ's in Dedham,5,0,0,0,03/13/2017,04/07/2021 13:24:04
Patrick,"Prices are good, selection is great and staff is always very courteous and helpful.",5,0,1,0,03/13/2017,04/07/2021 13:24:04
Tsilla,Great value and easy to redeem.,5,0,0,0,03/13/2017,04/07/2021 13:24:08
Regina,Great buys,5,0,1,0,03/13/2017,04/07/2021 13:24:08
Hernan,Great deals and you can use retailers coupons as well.,5,0,1,0,03/13/2017,04/07/2021 13:24:08
Varun,customer service was good and efficient. already broke even my membership cost by using the gift card and coupons provided with this groupon.,5,0,0,0,03/13/2017,04/07/2021 13:24:08
Manuela,The associate that helped us was nice and patient.,5,0,1,0,03/13/2017,04/07/2021 13:24:08
Priyanka,"Staff is good, price are reason",5,0,0,0,03/13/2017,04/07/2021 13:24:08
Michael,they are all very helpfull,5,0,0,0,03/13/2017,04/07/2021 13:24:08
Armilenta,Great customer service and wonderful products with good prices.,5,0,0,0,03/13/2017,04/07/2021 13:24:08
Mark,"BJ's employees are very friendly and helpful. Smaller than Costco, but BJ's Guatemala Coffee is worth the membership by itself. !! BJ's branded items are also great!",4,0,1,0,03/13/2017,04/07/2021 13:24:08
Terrence,processing my membership at BJ'S was quick and easy,5,0,1,0,03/13/2017,04/07/2021 13:24:08
Monica,"Customer service desk at Dedham location is the most unfriendly and militant, however, the cashiers and staffs are generally fine.",3,0,0,0,03/13/2017,04/07/2021 13:24:12
Laura,Great prices & selections,5,0,1,0,03/13/2017,04/07/2021 13:24:12
Aidelis,i love BJ's.,5,0,0,0,03/13/2017,04/07/2021 13:24:12
Karen,"This Groupon states that a $55 coupon book is included, but I did not receive it. The customer service at the membership desk was poor. The representative did not speak to me the whole time I was there. He just handed me my card when he was done. When I said thank you he didn't respond. I gave it a three because the selection and prices in the store are good.",3,0,0,0,03/13/2017,04/07/2021 13:24:12
Toby,Very convenient to my house. Many items are the same price or higher than Shoprite Excellent bagels. Would like more ready to eat meals,4,0,1,0,03/12/2017,04/07/2021 13:24:12
Davena,Very nice staff and they moved very fast with the app and getting me what I needed...,5,0,0,0,03/12/2017,04/07/2021 13:24:12
Julia,The addition of the gift card made the cost extremely reasonable.,5,0,0,0,03/12/2017,04/07/2021 13:24:12
Verenisse,Easy to shop in and find what you need. Wish hours were extended a little longer.,4,0,0,0,03/12/2017,04/07/2021 13:24:12
T.,"Simple and Easy process to claim the membership at the White Marsh BJs. The associate that helped us was helpful and nice. We even had a laugh or 2 because the associate and I shared the same name. My husband and I were in and out within minutes with membership cards in hand, smooth process.......and an AWESOME deal!",5,0,0,0,03/12/2017,04/07/2021 13:24:12
Heather,Groupon made the membership well worth the cost with a $20 store gift card. Split the rest of the membership cost with my friend who I put on my membership for free and essentially got a membership for $15 each. Love BJ's selection and prices,5,0,0,0,03/11/2017,04/07/2021 13:24:12
Marta,Excellent value,5,0,0,0,03/11/2017,04/07/2021 13:24:16
Margarita,"very thing was great. Good Customer Service, Clerks at register were very attentive and eager to please and answering questions. Great values and prices. Thank you!",5,0,0,0,03/11/2017,04/07/2021 13:24:16
Aimee,"I joined at the Manchester CT location, great service friendly people working there and saved a ton between my coupons with this deal and in store!",5,0,0,0,03/11/2017,04/07/2021 13:24:16
Veronica,"I love bjs , prices and products , thanks Groupon",5,0,0,0,03/11/2017,04/07/2021 13:24:16
Monee,The coupons made it well worth it. What's great is you can still upgrade to gold membership at the location by just paying the difference.,5,0,1,1,03/10/2017,04/07/2021 13:24:16
Martha,"I love groupon because you get great deals all the time. Bj'S groupon deal was great. I received a $20 gift card, some coupons and my membership for one low price of $50. If you dont have a membership for Bj's wholesale club, you need to get one but get it through groupon. 💋",5,0,0,0,03/10/2017,04/07/2021 13:24:16
Elaine,Prices are too high I wish I would of gone and looked before I bought membership,1,0,0,0,03/10/2017,04/07/2021 13:24:16
Summer,very friendly staff who did not drag there get to help or checkout.,5,0,0,0,03/10/2017,04/07/2021 13:24:16
Leslie,Great deal!,5,0,0,0,03/10/2017,04/07/2021 13:24:16
Neteasha,very good customer service,5,0,1,0,03/10/2017,04/07/2021 13:24:16
Joanne,very easy to redeem & lots of great deals!,5,0,1,0,03/10/2017,04/07/2021 13:24:20
Olrick,Very good place to shop good gas price at the pump.,5,0,0,0,03/09/2017,04/07/2021 13:24:20
Gwenbore,"when I went to redeem my groupon, the man at customer service had no clue what to do. he didn't know the coupon book was part of the deal or,the 20 .00 gift card He had to call a manager in order to make sure we were entitled to the extra perks ,even though he read the groupon. it was a little annoying that BJ's staff wasn't set up for success in order to do their job accurately. perhaps some pre shift meetings on specials, coupons, extra and how to handle them.",2,0,0,0,03/09/2017,04/07/2021 13:24:20
Alan,"Great prices and not too crowded. Products are for bulk buying, but not as large as other membership stores.",5,0,0,0,03/09/2017,04/07/2021 13:24:20
Talanya,Amazing prices,5,0,1,0,03/09/2017,04/07/2021 13:24:20
Nata,The deal was good it was just a headache trying to use the coupons smh the cashers where going by the picture on the coupon and not what the coupon said smh,3,0,0,0,03/09/2017,04/07/2021 13:24:20
Pamela,the particular store didnt have the book in stored,1,0,0,0,03/09/2017,04/07/2021 13:24:20
Sahir,Customer service not friendly and prices that they advertise are not what you pay at the register really poor business I wish I could cancel and get my money back !!,2,0,1,0,03/09/2017,04/07/2021 13:24:20
Lorena,This the best deal,5,0,1,1,03/08/2017,04/07/2021 13:24:20
Jenna,"staff is so nice and helpful, great experience and deals. worth the price. helps you save on average 20 percent or more. just wish they carried more brands I use",4,0,0,0,03/08/2017,04/07/2021 13:24:20
Lurian,good customer service and I got my gift card.,5,0,0,0,03/08/2017,04/07/2021 13:24:24
John,"this is the basic membership, not any of the upgraded ones, so the only money you're savings I the value of the coupon. the cost of basic membership is equal to this Groupon.",1,0,0,0,03/08/2017,04/07/2021 13:24:24
Vallerie,Love love better than Costco,5,0,0,0,03/08/2017,04/07/2021 13:24:24
Keisue,Super quick and easy sign up,5,0,0,0,03/08/2017,04/07/2021 13:24:24
Pauline,"Not enough cashiers, not a ton of selection of brands for food items. Tried beef from their meat department and won't be making any further meat purchases. Parking was decent.",3,0,0,0,03/08/2017,04/07/2021 13:24:24
Keisha,BJ'S seems to be the only wholesale stacking their coupons with manufacturer ones. Coupons can be used up to 2 weeks after expiring and you can print up to twice more online. I am doing some serious work on stacking up household supplies. I won't have to vuy those items at least for 6 months or more.,5,0,1,0,03/08/2017,04/07/2021 13:24:24
David,customer service where u sign up fast and helpful,5,0,1,0,03/08/2017,04/07/2021 13:24:24
N,The best experience I've had at Bjs ever. The associate was very nice and the lines were not long at all.,5,0,0,0,03/08/2017,04/07/2021 13:24:24
Yessenia,Amazing customer service!,5,0,1,0,03/08/2017,04/07/2021 13:24:24
Annette,"What a deal! It will pay for itself when you consider the benefits of the offer...$20 BJ's gift card, coupons ($5 and $10) that I will actually use AND I get a card for anyone in my family for free (some exclusions on this one.). If you are ready to renew, this OS the way to go!",5,0,0,0,03/08/2017,04/07/2021 13:24:24
Scott,Good deal,5,0,0,0,03/08/2017,04/07/2021 13:24:28
Jeffrey,Great employees great help.,5,0,0,0,03/08/2017,04/07/2021 13:24:28
Funiciellotracey,"this is false advertising as per BJ'S. it is not a $125 value for $50. it is a $50 value for $50, however, you do get a $20 gift card. so your getting a $50 value for $30.",2,0,0,0,03/08/2017,04/07/2021 13:24:28
BRENDA,Good prices Large selection. Would like more organic meat and produce selections however.,5,0,0,0,03/08/2017,04/07/2021 13:24:28
Stanly,"I loved it, they were nice",5,0,1,0,03/08/2017,04/07/2021 13:24:28
Iwona,Was great when to the Paramus location showed them the groupon and they gave me the membership card took my picture and was simply and easy,5,0,0,0,03/08/2017,04/07/2021 13:24:28
DESIREE,The camera was not working so they were not able to issue any cards so I received a temporary shopping pass. Also no BJs sale book available. I did receive the $20 gift card an coupon flyer. I have to return for the BJs card with my picture. So inconvenient.,2,0,0,0,03/07/2017,04/07/2021 13:24:28
John,This Groupon is a great value. The coupons and other discounts you get are worth more than the $50 you pay for the membership.,4,0,1,0,03/07/2017,04/07/2021 13:24:28
Jacqueline,April was the associate that assisted me at the westminister md location. She was extremely through.,5,0,0,0,03/07/2017,04/07/2021 13:24:28
Sarah,Clean store and nice employees!,5,0,0,0,03/07/2017,04/07/2021 13:24:28
Nicole-John,V hjsv.Clhfar,5,0,0,0,03/07/2017,04/07/2021 13:24:32
Charlotte,Great warehouse retailer. Outstanding offerings and a bonus they accept coupons. Highly recommend.,5,0,0,0,03/07/2017,04/07/2021 13:24:32
Nicole,"Easy to redeem this offer and the employee at BJs was really nice, completely worth it!",5,0,0,0,03/07/2017,04/07/2021 13:24:32
DaraChin,The line was long and short staffed but the customer service agent was pleasant,5,0,1,0,03/07/2017,04/07/2021 13:24:32
SUSAN,Everyone was very nice and helpful. Got my membership and it was a nice quick process. Love this place and will be back for sure.,5,0,0,0,03/07/2017,04/07/2021 13:24:32
Karen,What a great deal!!,5,0,0,0,03/07/2017,04/07/2021 13:24:32
Elania,The staff was courteous and prompt. Redeeming this Groupon was easy. I spent $50 and received $30 off on my first visit. I still have coupons to redeem. Thanks Groupon!,5,0,0,0,03/07/2017,04/07/2021 13:24:32
Diana,What a great deal So worth the purchase Don't miss out,5,0,1,1,03/07/2017,04/07/2021 13:24:32
Xiomara,Was a member at Costco for a year and was a very welcoming loving store associates were kind and respectful but saw the Groupon and decided to give it a shot and really did not like the people skills there associates have but the store does have more options.,3,0,0,0,03/07/2017,04/07/2021 13:24:32
Howard,The prices plus the coupons...unbeatable!,5,0,0,0,03/07/2017,04/07/2021 13:24:32
Janet,excellent,5,0,1,0,03/07/2017,04/07/2021 13:24:35
Randale,it's a good store but the produce trucks don't come often enough,4,0,0,0,03/07/2017,04/07/2021 13:24:35
Amanda,Love it!,5,0,1,0,03/06/2017,04/07/2021 13:24:35
Florence,BJ's at getway mail did not provide me with my membership card,3,0,0,0,03/06/2017,04/07/2021 13:24:35
Howard,It's the sama as Sam's,4,0,1,0,03/06/2017,04/07/2021 13:24:35
Robert,Everything went great at the store. Very easy membership process.,4,0,0,0,03/06/2017,04/07/2021 13:24:35
Brian,Good deals,5,0,1,0,03/06/2017,04/07/2021 13:24:35
Robert,Great stuff!,5,0,0,0,03/06/2017,04/07/2021 13:24:35
John,Bj's wholesale is a great experience. They offer a wide variety and choices in the same brands rather than just one generic brand choice where its take it or leave it. The deli department is fantastic. I save money on their gasoline as well. I am not a big fan of their meat department. I have yet to purchase any beef that is out of this world. I would highl...,5,0,0,0,03/06/2017,04/07/2021 13:24:35
Jennifer,Prices are very reasonable and coupons are great!,4,0,0,0,03/06/2017,04/07/2021 13:24:35
Karen,great deal...saved 30.00 on my first visit with the 20.00 gift card plus 2 $5.00 coupons they gave me with the Groupon offer. So its already paying off in my first shopping trip alone.,5,0,1,0,03/06/2017,04/07/2021 13:24:39
Amy,The associate who helped me was very nice and was very helpful. The store looked clean and well stocked. It was very busy when I went into the store but there was plenty of staff. Can't wait to go back and shop!,5,0,0,0,03/06/2017,04/07/2021 13:24:39
William,"I found the store to have a good selection of products. Although some employees when asked have know idea where items were located . Prices were good . A small food court, like Costco, would bring more customers into the store.",4,0,1,1,03/06/2017,04/07/2021 13:24:39
Asia,Great deals!,5,0,0,0,03/06/2017,04/07/2021 13:24:39
Rosa,Very busy and customer service was okay. My first membership. I did not get to shop yet. I hope it will be worth it.,3,0,0,0,03/06/2017,04/07/2021 13:24:39
Michele,Good customer servive,5,0,0,0,03/06/2017,04/07/2021 13:24:39
Karen,"Seems like a nice enough place. The inner circle membership is regularly $50, so the deal is really the gift card n coupon.",4,0,0,0,03/06/2017,04/07/2021 13:24:39
Sahar,Great de,5,0,0,0,03/06/2017,04/07/2021 13:24:39
S,Excellent deal. We had been previous members but our membership ran out and we were going to look into other Big box stores. Saw this deal and it was too good to pass up. I prefer a lot of BJs store brand items and the coupons and gift card is an Awesome bonus. Just never go on a Weekend,5,0,0,0,03/06/2017,04/07/2021 13:24:39
Amanda,very helpful and friendly,5,0,1,0,03/06/2017,04/07/2021 13:24:39
Christina,So easy,5,0,0,0,03/06/2017,04/07/2021 13:24:43
Anthony,"From the second I walked in to a warm ""Good Morning"" to redeeming my Groupon membership with a pleasant and engaging team member, I couldn't have asked for a better first impression.",5,0,0,0,03/06/2017,04/07/2021 13:24:43
Crystal,Best value ever!,5,0,0,0,03/06/2017,04/07/2021 13:24:43
Andrew,"I love bjs. No, really 😂",5,0,1,0,03/06/2017,04/07/2021 13:24:43
Andrew,Excellent deal,5,0,0,0,03/05/2017,04/07/2021 13:24:43
Elvis,I love the deals! They sell big so you won't have to come back for months! Good for providing big families!,5,0,0,0,03/05/2017,04/07/2021 13:24:43
Jasmine,It was very easy to redeem the Groupon and everything was great however it's the check out people who will really get to your nerves. Customer service is HORRIBLE! The kind that that's demeaning and rude!,1,0,1,1,03/05/2017,04/07/2021 13:24:43
Janice,"Jan, the woman at the Oaks, PA location was so helpful and informative. She was wonderful.",5,0,0,0,03/05/2017,04/07/2021 13:24:43
Gus,"Bought the Groupon and then went to the store, got my card right away! It was great!",5,0,0,1,03/05/2017,04/07/2021 13:24:43
Joanne,Very organized and wide aisles,5,0,0,0,03/05/2017,04/07/2021 13:24:43
Tbustamante85,it the same inner circle same price as inside the store no difference no didcount just ripped off,2,0,1,0,03/05/2017,04/07/2021 13:24:47
Tracey,"the women who got us our membership was wonderful, pleasant, and knowledgeable.",5,0,0,0,03/05/2017,04/07/2021 13:24:47
Heather,"Gave my code, took a pic, got a 20 gift card and coupon book! The membership paid for itself",5,0,1,0,03/05/2017,04/07/2021 13:24:47
Marcellious,"Thank you Groupon, cause I purchased my membership with your app, got a $20.00 gift certificate and coupons. So my total balance was $94.00, then used some coupons, which came to $87.00, then I used my gift certificate which made my total $64.00. Thank you again",5,0,0,0,03/05/2017,04/07/2021 13:24:47
Kate,Twenty dollar coupon plus coupon book saved us 30 dollars our first trip - good prices overall as well. Worthy Groupon!,5,0,0,1,03/05/2017,04/07/2021 13:24:47
Melissa,I just love this BJ's!!! Maria at member services is amazing!,5,0,0,0,03/05/2017,04/07/2021 13:24:47
LTONYA,They always have a great selection and provide coupons. You can also maximize savings with manufacturers coupons.,5,0,0,0,03/05/2017,04/07/2021 13:24:47
Brenda,Prices are great and all the coupons you get pays for the membership itself.,5,0,0,0,03/05/2017,04/07/2021 13:24:47
David,"A Great Deal. It's a Great Store and this Groupon deal, after its gift card and coupons makes membership practically free.",5,0,0,0,03/05/2017,04/07/2021 13:24:47
Crystal,Great customer service,5,0,0,0,03/05/2017,04/07/2021 13:24:47
George,Great customer service and friendly and helpful cashier.,5,0,0,0,03/05/2017,04/07/2021 13:24:50
Reesee,I love this store the prices are great.,5,0,0,1,03/05/2017,04/07/2021 13:24:50
Sherry,"quick and easy signup, couppn book and gift card given right away. a great deal for the price.",5,0,0,0,03/05/2017,04/07/2021 13:24:50
Terry,Excellent it's like a free membership,5,0,0,0,03/05/2017,04/07/2021 13:24:50
Wendy,I like bjs mainly for the gas. they are often out of items I use which is annoying. it's only myself and a teen so the quantities don't benefit me and they tend to be high. u can get a better deal at CVS on sale w a coupon.,4,0,1,0,03/05/2017,04/07/2021 13:24:50
Barbara,Customer service was great! I found everything I needed and more!,5,0,1,0,03/05/2017,04/07/2021 13:24:50
Jennifer,"The coupons were great. The store was clean, well stocked and had decent prices. Most of the staff was friendly and helpful. The checkout took longer than it should have.",4,0,0,0,03/05/2017,04/07/2021 13:24:50
Carey,"Without a doubt, this was a spectacular experience! Out BJ'S membership had expired last month, and we saved a lot of money. Including the $20 Gift Card that you will receive at Member Services when you read them your Voucher #, and the $55 in amazing savings, they in fact PAY YOU to buy their Membership on HERE! Thank You, Groupon!",5,0,0,0,03/05/2017,04/07/2021 13:24:50
Lori,Amazing exclusive Groupon coupons came with membershi,5,0,1,1,03/05/2017,04/07/2021 13:24:50
Ronald,pleasant people quick service good choices,5,0,0,0,03/05/2017,04/07/2021 13:24:50
Carol,I had a very good experience at Bj's clerk was very nice and accommodating.,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Maryann,Great Groupon!! Easy registration at store. They had all my information and I also received a second card free.,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Tracy,Great deal! BJ's has it all!,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Averell,This was a amazing deal,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Joe,"Good selection on product, smaller portions and more selection then other wholesale clubs. Need to have more location and improve customer service specially at check out.",4,0,0,0,03/05/2017,04/07/2021 13:24:54
Sonia,It was easy and fast love it,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Gwendolyn,The customer service BJ's was outstanding! I had no issues redeeming the Groupon and everything was seamless.,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Rosemary,Excellent and professional,5,0,1,0,03/05/2017,04/07/2021 13:24:54
John,Was fast and easy,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Kim,Employees go above and beyond to make sure you are happy,5,0,0,0,03/05/2017,04/07/2021 13:24:54
Tara,"The lady at customer was friendly, explained everything. The associates on the floor were helpful. Overall great experience. Sherrie was the lady at customer service. Tara Taylor",5,0,0,0,03/05/2017,04/07/2021 13:24:58
Michael,Good service and had a great selection of items. I was pleased as I am a Sam's convert due to my location.,4,0,0,0,03/04/2017,04/07/2021 13:24:58
Denise,Customer Service throughout the store was awesome.,5,0,1,0,03/04/2017,04/07/2021 13:24:58
Sharon,Great deal! Helpful workers.,5,0,0,0,03/04/2017,04/07/2021 13:24:58
Helen,"When I arrived at the service counter, the clerk knew exactly what I needed. She processed my Groupon with no problem and before I knew it, I had my new ID card, my $20 gift card, and $55 worth of excellent coupons in hand. BJ's is a great place to shop for all your needs!!",5,0,0,0,03/04/2017,04/07/2021 13:24:58
Don,Good value,5,0,0,0,03/04/2017,04/07/2021 13:24:58
Angee,"Super friendly and helpful staff in Coventry, RI location.",5,0,0,0,03/04/2017,04/07/2021 13:24:58
Venkata,good service and good deals.,5,0,0,0,03/04/2017,04/07/2021 13:24:58
Orion,Great customer service,5,0,0,0,03/04/2017,04/07/2021 13:24:58
Elena,No coupons were available at that time. Nobody new about this promotion at the store,1,0,0,0,03/04/2017,04/07/2021 13:24:58
Pamela,"The staff is very nice, the store is clean the prices are for the most part very reasonable but the selection isn't great.",3,0,0,0,03/04/2017,04/07/2021 13:25:01
Patty,Customer Service representative was great.,5,0,1,0,03/04/2017,04/07/2021 13:25:01
Linda,The service was excellent. Very courteous and quick. Had the Groupon package all ready and explained everything thoroughly! Very easy signup!!,5,0,0,0,03/04/2017,04/07/2021 13:25:01
Randolph,The membership girl was very professional & pleasant. I'm glad I purchased this deal.,5,0,1,0,03/04/2017,04/07/2021 13:25:01
Gesenia,everything about it,5,0,1,0,03/04/2017,04/07/2021 13:25:01
John,Very simple to use and a great deal you get the membership for free,5,0,0,0,03/04/2017,04/07/2021 13:25:01
Monica,"I went to my local BJ's and was able to sign up for membership. I just need a form of a picture id that matched my Groupon voucher and I was done in less then 10 minutes. Now, I can start saving some money.",5,0,1,0,03/04/2017,04/07/2021 13:25:01
Stanley,Very easy purchase great customer service smooth transaction not as crowded as some superstores glad I purchased this from groupo,4,0,0,0,03/04/2017,04/07/2021 13:25:01
Carla,the staff at the desk was curtious but the manager who I happened ti ask to speak to named Chris was very rude and did not speak to me about a product that I was looking to purchase and the floor model was the last one..,5,0,1,0,03/04/2017,04/07/2021 13:25:01
William,NO $20 gift card,3,0,1,0,03/03/2017,04/07/2021 13:25:01
Justine,Leslie in customer service is amazing!!!,5,0,1,0,03/03/2017,04/07/2021 13:25:05
Christina,"We originally had an issue walking into the store. Yarisa L helped us set up our membership, referred us to our best options and was very patient. She eased our worries, we shopped and left happy! Thank You!",5,0,0,0,03/03/2017,04/07/2021 13:25:05
Agnes,"Groupon was easy to get. The girl at BJ's had no problem & she was also very helpful & knowledgeable. BJ's needs to incorporate more Organic foods, meats etc. I didn't see any organic cheeses.",5,0,0,0,03/03/2017,04/07/2021 13:25:05
Diana,Sales people are so friendly and helpful. Besides the prices are good on first-rate products. Great value!,5,0,0,0,03/03/2017,04/07/2021 13:25:05
Ruth,BJs is the only warehouse store that you can use manufacturers coupons.,5,0,0,0,03/03/2017,04/07/2021 13:25:05
Carolyn,"It's worth the $15 for the bridge for me to get there! The staff are all so nice, everything is organized and clean. Less stress and headache than Costco on Staten Island",5,0,1,0,03/03/2017,04/07/2021 13:25:05
Kelly,Friendly staff. Has good amount of organic products compared to Sam's Club.,5,0,0,0,03/03/2017,04/07/2021 13:25:05
Carine,Great store and prices,5,0,0,0,03/02/2017,04/07/2021 13:25:05
Willow,super easy transaction and redemption,5,0,1,0,03/02/2017,04/07/2021 13:25:05
Mike,great options to most items i need to buy,5,0,0,0,03/02/2017,04/07/2021 13:25:05
Elwin,Plenty to choose from. Really good price. Combine all your coupons!!,5,0,1,0,03/02/2017,04/07/2021 13:25:09
Tiffany,Amazing prices I found my new favorite store. Friendly people workers and atmosphere.,5,0,0,0,03/02/2017,04/07/2021 13:25:09
Rachel,"This Groupon was awful. I purchased it in November and redeemed it in February right before it expired. The woman at BJs was very rude to me and told me that my membership started in November when I purchased the Groupon, not in February when I redeemed it EVEN THOUGH the fine print on the Groupon explicitly states that membership begins upon redemption. I...",1,0,0,0,03/02/2017,04/07/2021 13:25:09
Jennifer,easy process great prices,5,0,0,0,03/02/2017,04/07/2021 13:25:09
Patricia,Seems like a great place to shop,4,0,1,0,03/02/2017,04/07/2021 13:25:09
Wendy,"By the time I redeemed and went shopping on the same day using the coupons, the membership cost me $50 and i saved 65.00 in coupons because both my son and I did shopping. I still have my $20. Gift card to use. This Groupon is a definite no brainer for anyone who wants to try BJ's.",5,0,0,0,03/02/2017,04/07/2021 13:25:09
William,"Checkout is absurd. I have cards for Costco, Sams and BJ's because each has something to offer that the other doesn't. BJ's is a nice store, but checkout takes forever, and self service is absurd.",3,0,0,0,03/01/2017,04/07/2021 13:25:09
Desiree,It was a great deal. I got a $20 gift card and a coupon booklet worth $55.,5,0,0,0,03/01/2017,04/07/2021 13:25:09
Becky,Customer Service was great and the deal was just as stated in the Groupon.,5,0,0,0,03/01/2017,04/07/2021 13:25:09
Shells,This is one of the best deals!!! Love shopping at BJs!,5,0,1,1,03/01/2017,04/07/2021 13:25:09
Sophia,"Went to the BJS in Coventry, RI and the clerk at the service counter was pretty blah and monotone. She seemed to hate her job and not like dealing with customers very much either. But she got the job done and the Groupon was a great deal, so it is what it is.",4,0,0,0,02/28/2017,04/07/2021 13:25:13
Marge,"Love this store...The prices are great, and the store is easy access.",5,0,1,0,02/25/2017,04/07/2021 13:25:13
Elaine,I have been a member since they opened. Gas prices are great.,5,0,1,0,02/24/2017,04/07/2021 13:25:13
Rob,Great deals! Worth the price of admission!,5,0,0,0,02/24/2017,04/07/2021 13:25:13
Sheila,Good experience.,4,0,1,0,02/23/2017,04/07/2021 13:25:13
Layla,It was a great experience with BJS. I wish they would do this deal more often instead of once every year. It would be great if we can renew the the membership,5,0,0,0,02/21/2017,04/07/2021 13:25:13
Mary,Love the deli. Can not beat the prices. I also like that I can buy produce in reasonable size packages. And I can get my Ct. lottery tickets there as well!,5,0,1,0,02/18/2017,04/07/2021 13:25:13
Heather,Great prices!,5,0,0,0,02/18/2017,04/07/2021 13:25:13
Gordon,Good prices & selections of items.,5,0,1,0,02/18/2017,04/07/2021 13:25:13
Joan,They have a great bakery and deli. Their milk is always much cheaper than the grocery stores.,5,0,1,0,02/18/2017,04/07/2021 13:25:13
Jacquie,We have stopped using these mega stores because of their lack of organic selection. It was such a wonderful surprise to see how many different options BJ's has now. (I wish they would bring back their organic spices in glass jars.),5,0,1,0,02/16/2017,04/07/2021 13:25:16
Rong,didn't allow me to purchase more even after I redeemed,4,0,0,0,02/14/2017,04/07/2021 13:25:16
Rajuda,"Very nice store and good deals to be found every day. Customer service is always helpful with any questions one may have. Lastly, they accept coupons to save even more money. Win win all the way!",5,0,0,0,02/14/2017,04/07/2021 13:25:16
Su,"This is 12 months from the time you purchase it through Groupon, not the time you activated. I missed out on 2 months of membership",1,0,0,1,02/14/2017,04/07/2021 13:25:16
Rhoda,"The Groupon deal was good! One year membership plus $25 gift card. I bought the deal in November and went to claim it on feb 10. Everything was fine till I went to check out with my $35 card. That worked well also BUT the expire membership date was middle November of this year, not Feb 10 2018. I went back to customer service (wait in line again) and lady said the coupon starts when you bought Groupon. Called Groupon waiting for results. Groupon.",1,0,0,0,02/13/2017,04/07/2021 13:25:16
S,"Customer service is always slow. The wait for the deli in the Warrington one is very, very long. When you redeem your Groupon make sure you get a full year of membership from the date you redeem it. I didn't at first. I had to call customer service to get it fixed.",3,0,1,0,02/13/2017,04/07/2021 13:25:16
Ganesh,This sucks becoming the validly of the membership started from the day I bought the Groupon not from the day I activated the card. I lost 3 months of membership!,1,0,1,1,02/13/2017,04/07/2021 13:25:16
Tracy,BJ's is okay it could be better.when trying to get my membership card the system that they have set up is kind of backwards. They have customer service for the cards and also customers are doing Returns on the line at the same time so the customers come back to the line skip the line and you're still standing in the line trying to get a card all of it is just ridiculous and it makes the process much longer then what it should be,3,0,0,0,02/13/2017,04/07/2021 13:25:16
Jonathan,What more can i say about BJ'S but incredible and fantastic location filled with great stuff and supplies at a great price. Groupon i love you!,5,0,1,1,02/13/2017,04/07/2021 13:25:16
Mark,This merchant treated me with the utmost respect. the deal went off with no hitches. thanks bj's. thanks groupon!,5,0,1,0,02/13/2017,04/07/2021 13:25:16
Mario,No problem getting my members card and $25 credit that I used in my 1st purchase. If you shop in bulk cant be beat,5,0,1,0,02/13/2017,04/07/2021 13:25:20
Holly,I enjoy shopping at BJ'S and have found several good priced items. My frustration is with redeeming my voucher. I purchased my Groupon in November 2016 and was told the Groupon expires 02/12/17. I redeemed it on 02/11/17. The expiration on my new BJ'S card said 11/2017. When I questioned this since I bought a year membership and the card says it expires in ...,4,0,1,1,02/12/2017,04/07/2021 13:25:20
Olawale,"Unfortunately, the membership begins from the day you purchased the voucher, NOT from the day you've redeemed the voucher. That needs to be cleared up.",3,0,0,0,02/12/2017,04/07/2021 13:25:20
