name,text,rating,review_count,top_reviewer,helpful_reviewer,date_published,date_scraped
Tracy,The produce always seems so fresh and clean,7,0,1,0,08/06/2019,03/28/2021 10:23:19
Irma,Good experience,9,0,1,0,07/27/2019,03/28/2021 10:23:23
Patricia,It was an easy transaction and very affordable,2,0,0,0,07/27/2019,03/28/2021 10:23:23
Nicholas,Easy to set up a membership purchased through Groupon.,1,0,0,0,07/27/2019,03/28/2021 10:23:23
Patricia,Sam’s Club carries most everything I needed. The prices are very good. I really like their price for gasoline.,4,0,0,0,07/27/2019,03/28/2021 10:23:23
Cindy,Could not use voucher to activate on Sam’s Club site. Then could not fix on Groupon trouble shooting.,11,0,1,0,07/27/2019,03/28/2021 10:23:23
Erin,"The customer service was excellent, they issued a card with my groupon information without any issues/problems.",1,0,0,0,07/27/2019,03/28/2021 10:23:23
Susan,The ladies at the door where so helpful my whole experience was great love the prices and how clean and organized it was.,8,0,0,0,07/26/2019,03/28/2021 10:23:23
Richard,"It was quick, easy signing up. Immediately made big savings at the gas pumps on way out.",20,0,1,0,07/26/2019,03/28/2021 10:23:23
Candice,Extremely pleased with Groupon deal for Sam’s Club We got lots of extra goodies and a $20 gift card 👍,1,0,0,0,07/26/2019,03/28/2021 10:23:23
Stephanie,Wouldnt allow me to redeem after cashier told me to press redem and no voucher code was shown such a hassle,6,0,0,0,07/26/2019,03/28/2021 10:23:23
Alicia,Would be nice if I was able to use my card as soon as I redeened it instead if waiting around at Sam's Club for a confirmation number to continue the activation,1,0,0,0,07/26/2019,03/28/2021 10:23:27
Keith,"Did not get half the groupon stuff promised. Love the club, hate being misinformed",1,0,0,0,07/26/2019,03/28/2021 10:23:27
Nichellebooker,Awesome service!,5,0,0,0,07/26/2019,03/28/2021 10:23:27
Julie,Customer Service Sucks.,1,0,0,0,07/26/2019,03/28/2021 10:23:27
Melissa,Good experience,3,0,0,0,07/26/2019,03/28/2021 10:23:27
Liz,Even though it was very busy.. the lady behind the counter took the time to help me with my Groupon,8,0,1,1,07/26/2019,03/28/2021 10:23:27
Andre,The associated was very professional and customer oriented and made me feel valued I wish there were more people like that,18,0,1,0,07/26/2019,03/28/2021 10:23:27
Carlos,Great!!!,3,0,0,0,07/26/2019,03/28/2021 10:23:27
Vivian,Awesomeness,10,0,1,0,07/26/2019,03/28/2021 10:23:27
Heddy,Awful. Will not accept redemption code to activate membership.,1,0,0,0,07/26/2019,03/28/2021 10:23:27
Chamika,Kinda a long process and you have to wait to get the giftcard but I got my card still waiting on giftcard,3,0,0,0,07/26/2019,03/28/2021 10:23:30
Hemanth,Good and Nice.,7,0,0,0,07/26/2019,03/28/2021 10:23:30
Madlyn,"WELL......IT'S NOT ACTUALLY SAM'S CLUB I AM TOTALLY DISGUSTED WITH BUT GROUPON ITSELF. WAS NEVER ABLE TO OBTAIN MY MEMBERSHIP--REACHED OUT FOR ASSISTANCE ONLINE AND KEPT BEING REPEATEDLY REFERRED TO ANOTHER CENTER FOR ASSISSTANCE. WHY GROUPON DOESN'T HAVE PHONE ASSISTANCE IS BEYOND ME. FINALLY GAVE UP, REACHED OUT TO MY CREDIT CARD TO DISPUTE THIS CHARGE AND GET MY MONEY BACK. NEVER AGAIN.",14,0,0,0,07/26/2019,03/28/2021 10:23:30
Anthony,Great place to shop for any of your household needs!,8,0,0,0,07/26/2019,03/28/2021 10:23:30
Sharla,"Sams Club customer service was awesome, i was having some trouble redeeming my voucher on the program and they took the time to help me until it was completed even when i offered to just come back another time. They said they wanted to be sure we came up with a solution and solved the problem, i cannot say enough for how great they were. Thank you Justin at the membership desk!",2,0,0,0,07/26/2019,03/28/2021 10:23:30
Waleed,Good deal,2,0,0,0,07/26/2019,03/28/2021 10:23:30
Wendy,This review would have 5 stars if it wasn't for the very rude man working at the entrance going into Sam's club on July 25th approximately 345-400 pm. I'm sorry I did not get his name but he was so incredibly rude to my daughter who had 2 small children with her. Such an awful experience for her and the children.,1,0,0,0,07/26/2019,03/28/2021 10:23:30
Miltonias,Awesome!!,2,0,0,0,07/26/2019,03/28/2021 10:23:30
DAVIS,I need a refund I payed a membership and didn't get my redeem code,1,0,0,0,07/26/2019,03/28/2021 10:23:30
Tammy,Great deal.,1,0,0,0,07/26/2019,03/28/2021 10:23:30
Diane,I regret purchasing the Sam's Club membershi reqret memb...i have bought several items from Groupon...as of today I will not buy from Groupon again...why....I have tried tried to get another voucher get access to the sams club account number after purchasing membership for Sam's Club through Groupon....I have not received my account number or Groupon Voucher for a new Sams club account number.,2,0,0,0,07/26/2019,03/28/2021 10:23:34
Lisa,Awesome!,2,0,0,0,07/26/2019,03/28/2021 10:23:34
Rachel,"Paid for the $45 bundle. After $20 gift card and about $40 in free food, this deal pays for itself and then some!! I loaded Sams club app to my phone, added membership number, and the free items were listed on there in a day or so. The gift card email came in about a week. Great deal!!",4,0,0,0,07/26/2019,03/28/2021 10:23:34
Glenda,Great experience!,7,0,1,1,07/26/2019,03/28/2021 10:23:34
Shari,I purchased a Groupon and no one at the store knew how to process it!,2,0,0,0,07/26/2019,03/28/2021 10:23:34
Gail,I didn’t get it. It says I redeemed it but I have not!,9,0,1,0,07/26/2019,03/28/2021 10:23:34
June,It took a while to get all the emails to complete the membership. I would suggest the store to have the exact directions on what Groupon customers need to do to get the membership. It can be a little confusing and time consuming but it’s a great deal once it’s all done!!,25,0,1,1,07/25/2019,03/28/2021 10:23:34
Lansy,"Not good. I had a hard time redeeming the coupon on the club website. I went to the Sam's club and was unable to redeem as well, their machine was not working to print the card.",9,0,1,0,07/25/2019,03/28/2021 10:23:34
Michelle,Wet easy to set up,2,0,0,0,07/25/2019,03/28/2021 10:23:34
William,never got my 45 dollars ecards very upset,1,0,0,0,07/25/2019,03/28/2021 10:23:34
Melissa,Really great deal! Paid for itself.,7,0,0,0,07/25/2019,03/28/2021 10:23:38
Amos,Staff were very good,7,0,1,0,07/25/2019,03/28/2021 10:23:38
Sebastian,Still trying to redeem it the gift card credit details are a little sneaky.,1,0,0,1,07/25/2019,03/28/2021 10:23:38
Krystal,"We had a a BJs card and wanted to try sams as they seem to offer more, so far we are loving it!",1,0,0,0,07/25/2019,03/28/2021 10:23:38
Rosemary,no one knew how to redeem the coupon.,2,0,0,0,07/25/2019,03/28/2021 10:23:38
Debra,Excellent customer service,1,0,0,0,07/25/2019,03/28/2021 10:23:38
David,Good deal,1,0,0,0,07/25/2019,03/28/2021 10:23:38
Rogelio,THANKS SUE IN THE NEW ACCOUNTS SECTION YOU WERE A LOT OF HELP!,1,0,0,0,07/25/2019,03/28/2021 10:23:38
Cindy,Incredible deal and the employees were so helpful at the Las Colinas Sams,45,0,1,0,07/25/2019,03/28/2021 10:23:38
Marjorie,Great service,1,0,0,0,07/25/2019,03/28/2021 10:23:38
Danielle,Awesome loving it,2,0,0,0,07/25/2019,03/28/2021 10:23:42
Lucie,Did not get benefits described on Groupon. Sales rep had to set up account in a different manner. Disappointed.,2,0,0,0,07/25/2019,03/28/2021 10:23:42
J.E.,Our Sam’s club experience was a synch we had zero problems,1,0,0,0,07/25/2019,03/28/2021 10:23:42
Peter,"Worth it, great access. The deal pretty much pays for itself.",29,0,1,1,07/25/2019,03/28/2021 10:23:42
Karen,So far I’m loving it!!,13,0,1,0,07/25/2019,03/28/2021 10:23:42
Darlene,The staff was helpful and polite. Great in and out during the late afternoon. Prices were ok. Close to another big box store but not sure. Going to have to go again soon.,2,0,0,0,07/25/2019,03/28/2021 10:23:42
Shelly,"Need more employees , other than that it's fine",46,0,1,1,07/25/2019,03/28/2021 10:23:42
Jenny,I really like Sam's!!! They were very helpful!!!!,17,0,1,0,07/25/2019,03/28/2021 10:23:42
Eric,I love the place the have everything you can thing of an then some worth every penny,1,0,0,0,07/25/2019,03/28/2021 10:23:42
Susan,helpful,19,0,1,0,07/25/2019,03/28/2021 10:23:42
Benjamin,"Great deal on Sams Club membership, I've been wanting to find a deal like this for awhile now.",1,0,0,0,07/24/2019,03/28/2021 10:23:49
Cynthia,Customer service was excellent. I had no problem with my coupon,4,0,0,0,07/24/2019,03/28/2021 10:23:49
Donya,Love this place,3,0,0,0,07/24/2019,03/28/2021 10:23:49
Leslie,"The whole process was so easy. My verification code came through same day, I went to Sam’s with my issues member ID, and they gave me my Sams card and I went off to shop immediately. Very happy",2,0,0,0,07/24/2019,03/28/2021 10:23:49
Cristie,Very easy and worth the byy.,1,0,0,0,07/24/2019,03/28/2021 10:23:49
Lillie,"Very poor customer service! I redeemed this Groupon in store and the personnel in the membership counter told me that she cannot help me and that I needed to go home and do it online. After, I can come back to the store and they will issue my membership card. I called the help line twice when I got home and both times the phone rang several times and then th...",18,0,1,0,07/24/2019,03/28/2021 10:23:49
Michelle,I never got my second gift card for making a $25+ purchase. It’s a scam.,5,0,1,0,07/24/2019,03/28/2021 10:23:49
Lawrence,Please call me I was charged twice my card ending in 7899 on June in again on July 9 americhoice credit Union please call me 443 603 3047 thanks you so much.,1,0,0,0,07/24/2019,03/28/2021 10:23:49
Kenya,I love it everybody was nice!!,1,0,0,0,07/24/2019,03/28/2021 10:23:49
Jean,"We could not even finish signing up with the help of 2,3 and 4 people working at Sam’s club. Groupon get your act together! This is a big turn off to using Groupon. If there is a glitch between Groupon and Sam’s Club please, get it fixed!",6,0,0,0,07/24/2019,03/28/2021 10:23:49
Rosa,"Both member service ladies that helped me were very nice, knowledgeable, and helpful. It was an easy and fast proces",1,0,0,0,07/24/2019,03/28/2021 10:23:53
Tyler,"Great introductory price, and two great and convenient locations.",5,0,0,0,07/24/2019,03/28/2021 10:23:53
Gabriela,This store is very bad with customer service. I got a $10 coupon and wasn’t able to redeem. Waste of time.,1,0,0,0,07/24/2019,03/28/2021 10:23:53
MARLA,"Nice and clean, great varieties and the meat department looked fresh and cheap-good looking hamburger at $3.19 a lb today. This will be a great plus for our family to have this membership!",6,0,0,1,07/24/2019,03/28/2021 10:23:53
Jessica,The customer service was super busy but they helped us out ok. I think they need a few strong managers that know what they are doing and it would run smoother. Over all it was acceptable.,9,0,1,0,07/24/2019,03/28/2021 10:23:53
Virginia,The enrollment process was very user friendly.,12,0,0,0,07/24/2019,03/28/2021 10:23:53
Elaine,The cost is very reas,2,0,0,0,07/24/2019,03/28/2021 10:23:53
Ronica,This was truly an awesome deal. Thank you,5,0,0,0,07/24/2019,03/28/2021 10:23:53
Rakal,Didn't give me my incentives and discount...it charged my credit card full price.,1,0,0,0,07/24/2019,03/28/2021 10:23:53
Jose,"Awesome Awesome Awesome!!! With all the free purchases, and egift card that Groupon offers .... the membership price, basically paid for itself miney went right back in my pocket and then some.... Love Groupon!!!!",1,0,0,0,08/08/2019,03/28/2021 10:23:53
Heather,This is the best thing I have gotten on Groupon. We use it all the time,15,0,1,0,07/24/2019,03/28/2021 10:23:56
Thien,Amazing,1,0,0,0,07/24/2019,03/28/2021 10:23:56
Tina,Everyone was so helpful!!!,1,0,0,0,07/23/2019,03/28/2021 10:23:56
Marlen,I love Groupon deals!,1,0,0,0,07/23/2019,03/28/2021 10:23:56
Chris,"Terrible, said the code that popped up was wrong.",9,0,0,0,07/23/2019,03/28/2021 10:23:56
LYNN,"I was under the impression that purchasing the $45 pkg, that I would receive more benefits since the normal price of the pkg was $129.92. When I could have just purchased the Sam's Plus card and get cash back benefits (which I don't receive with the pkg I purchased) for $100.",5,0,1,1,07/23/2019,03/28/2021 10:23:56
Debbi,My grandsons were playing with my phone & accidentally pushed the redeemed button. I didn’t go shopping. Is there anything I can do to be reimbursed & go shopping?,1,0,0,0,07/23/2019,03/28/2021 10:23:56
Darrell,The groupon was smooth transaction once it got approve which took a few hours so do this one before you go to the store,1,0,0,0,07/23/2019,03/28/2021 10:23:56
Wendy,It was simple and fast.,2,0,0,0,07/23/2019,03/28/2021 10:23:56
Gwen,Very friendly,1,0,0,0,07/23/2019,03/28/2021 10:23:56
Sheri,Most all of their prices are reasonable. They almost always have the freshest produce. Love the variety of everything they have.,1,0,0,0,07/23/2019,03/28/2021 10:24:00
Lisa,I need help,8,0,0,0,07/23/2019,03/28/2021 10:24:00
Alan,Easy and friendly,1,0,0,0,07/23/2019,03/28/2021 10:24:00
Isidro,We got an awesome deal plus free items. I would like to thanks to Thomas who works in meat department for his great help. Thank you.,3,0,0,0,07/23/2019,03/28/2021 10:24:00
Barbara,Good so far still trying to figure it all e,1,0,0,0,07/23/2019,03/28/2021 10:24:00
Ilene,Great experience the Sams Club representative was very helpful. The prices are great as well as the selection of products.,15,0,1,0,07/23/2019,03/28/2021 10:24:00
Charlene,Always great,29,0,1,0,07/23/2019,03/28/2021 10:24:00
Crystal,Great Groupon. Everything as advertised.,5,0,0,0,07/23/2019,03/28/2021 10:24:00
Lori,Membership has its privileges workers nice seemly friendly helpful. A need for more employees Badly however that would help with overwhelming backup of customers waiting for help and to check out. I will not be back to the Sams club located on 95th Western EVER! Not enough employees !! The time I spend in store for two purchases was crazy. Whomever is over the hiring needs training.,6,0,1,0,07/23/2019,03/28/2021 10:24:00
Melissa,"Great, but the employees where unsure how to redeem it. The worked as a team and figured out. Overall great experience.",2,0,0,0,07/23/2019,03/28/2021 10:24:00
Janet,"So far so good. Didn't honor the free pizza at first, but comped it off my total. Still waiting on the $25 certificate for my online order, but the $20 was sent quickly so I am sure it will be sent soon.",17,0,1,0,07/23/2019,03/28/2021 10:24:04
Jonathan,Grwar!,8,0,0,0,07/22/2019,03/28/2021 10:24:04
THERESA,Best groupon,6,0,0,0,07/22/2019,03/28/2021 10:24:04
Maria,Did not get my card. Staff person hit redeem before entering code and now I have to contact Groupon and start over.,4,0,0,0,07/22/2019,03/28/2021 10:24:04
Cody,You get your money back and then some!! Good buy!,1,0,0,0,07/22/2019,03/28/2021 10:24:04
Sunyoung,I was at Sam’s club to get membership. No one seemed to care enough to help me out.,1,0,0,0,07/22/2019,03/28/2021 10:24:04
Rashonda,Great selection and the redemption process was so easy,1,0,0,0,07/22/2019,03/28/2021 10:24:04
ANA,make sure to contact groupon regarding the promised egiftcard it's been over a month and still has not been emailed to me!,1,0,0,0,07/26/2019,03/28/2021 10:24:04
Annie,I could not get a card because they say the code you gave me did not work. Just now after chatting with Groupon I have redeemed the voucher. I will go back to Sam tomorrow and see what they say.,3,0,0,0,07/22/2019,03/28/2021 10:24:04
Jennifer,Amazing store. Amazing staff. Super clean. Great deals. This Groupon paid for itself with the free stuff you get.,10,0,1,0,07/22/2019,03/28/2021 10:24:04
Merlin,Was overwhelmed with the amount and variety of items at the store. Prices were reasonable and the clearances where great purchases. Cannot wait to shop again at Sams club.,9,0,1,0,07/22/2019,03/28/2021 10:24:07
Alice,Great deal!,1,0,0,0,07/22/2019,03/28/2021 10:24:07
Julie,Can’t figure anything out,1,0,0,0,07/22/2019,03/28/2021 10:24:07
Angie,"Great food, amazing prices! Worth every penny",2,0,0,0,07/22/2019,03/28/2021 10:24:07
RoiLyn,Customer service rep went above and beyond to help me redeem my Groupon voucher.,1,0,0,0,07/22/2019,03/28/2021 10:24:07
Keerthi,Not bad,4,0,0,0,07/22/2019,03/28/2021 10:24:07
Beverly,I never received the coupon and in store & online discounts which were part of the deal When Zi finally got ahold of someone in cust serv by text he said he placed a $7. Credit in my account to use on future purchases This is not anywhere near what I pd for I was promised $35 Sams Club credit and s toast chicken I have not received only$7. To be used on a future GO purchase does not fulfill de,4,0,0,1,10/03/2019,03/28/2021 10:24:07
Roxanne,"I had a ""Groupon"" voucher but was unable to use it because I needed a ""code"", which we couldn't find. Now when I try to go back to view the voucher for the code, it says ""REDEEMED"" and won't let me view it. Have tried several times to contact Groupon, but they aren't doing anything about it. So now I'm out the money and have no membership to Sam's. :(",5,0,1,0,07/29/2019,03/28/2021 10:24:07
Sherief,Best deal ever,50,0,1,1,07/22/2019,03/28/2021 10:24:07
Sandra,The Groupon that I purchased was not accepted at Sams. They explained that I had to fill out the info on line and then return to be able to get the Sam's card. I tried to redeem the voucher 3 times on the site. I would like to request my money back for the deal with Groupon. I have already submitted in for a refund a few days ago and have not received any response from Groupon,1,0,0,0,07/22/2019,03/28/2021 10:24:07
Michael,Absolutely HORRIBLE! DO NOT PURCHASE THIS! I am contacting Paypal to get my money back!!!,8,0,1,0,07/22/2019,03/28/2021 10:24:11
Argenis,Great Value! Easy to get card and make online account,4,0,0,0,07/22/2019,03/28/2021 10:24:11
Karla,This was the worst experience ever you should only be able to show your voucher and order number. The membership number should be given at the store worst time using this GROUPON!!!!,2,0,0,0,07/22/2019,03/28/2021 10:24:11
Kim,"Someone used my credit card after I purchased my Groupon online here at my local Sam’s store. I have to cancel the purchase and try to find out who did it because I did not enter the Sam’s store until Sunday, 7/21/19 to activate my card.",20,0,1,1,07/23/2019,03/28/2021 10:24:11
Kelly,I was not able to use my Groupon purchase of the Sam’s card at Adams. Nothing worked and I had to purchase the membership from scratch. Sure hope Groupon will refund me.,1,0,0,0,07/21/2019,03/28/2021 10:24:11
Patricia,"Very easy process, great experience",5,0,1,0,07/21/2019,03/28/2021 10:24:11
Caroline,Customer service was amazing,2,0,0,0,07/21/2019,03/28/2021 10:24:11
Kristina,Very nice staff. Great prices!,2,0,0,0,07/21/2019,03/28/2021 10:24:11
Karen,I to this day have never received my gift certificate that came with the membership. Sams club says call Groupon. Groupon has no answers,9,0,0,0,06/16/2020,03/28/2021 10:24:11
Don,Large selection and great pricing. Lots of bulk items,11,0,1,0,07/21/2019,03/28/2021 10:24:11
Anania,Big offer,3,0,0,0,07/21/2019,03/28/2021 10:24:14
Lisa,I do not recommend Sam’s Club.,25,0,0,0,07/21/2019,03/28/2021 10:24:14
Laura,Great value!!!,3,0,0,0,07/21/2019,03/28/2021 10:24:14
Noemi,Excelente compra y muy fácil,1,0,0,0,07/21/2019,03/28/2021 10:24:14
Jayy,"Continued......which my issue is still not addressed or resolved, I have never purchased anything online that there is not a customer service department where satisfaction is key, this is unacceptable, totally unacceptable",2,0,0,0,07/21/2019,03/28/2021 10:24:14
Faith,Very nice and helpful thank you,2,0,0,0,07/21/2019,03/28/2021 10:24:14
Liz,I wasn't able to get my membership. The clerk pressed view voucher and then said I did something wrong after I asked for help. I sent a request to Groupon still waiting for reply.,4,0,0,0,07/21/2019,03/28/2021 10:24:14
Voe,None,1,0,0,0,07/21/2019,03/28/2021 10:24:14
Tenzin,Found most beautiful necklace,13,0,1,0,07/21/2019,03/28/2021 10:24:14
Weibiao,购物方便，加油方便。,4,0,0,0,07/20/2019,03/28/2021 10:24:14
Scott,Customer service was friendly. Good prices and tasty samples.,19,0,1,0,07/20/2019,03/28/2021 10:24:18
Katy,The customer service person had a very condescending tone,2,0,0,0,07/20/2019,03/28/2021 10:24:18
Diego,I made a purchase of a sams club card and were discounted two from my account.,2,0,0,0,07/20/2019,03/28/2021 10:24:18
Charles,Much quicker then Sam's club. Better prices. Self check out. Wish I joined again sooner,1,0,0,0,07/20/2019,03/28/2021 10:24:18
Eliase,Love me some Sam’s Club. They have great bundle prices and some amazing groceries. They have the best fruits in town.,12,0,1,0,07/20/2019,03/28/2021 10:24:18
Sally,"The Sams I went to was extra helpful, and not at all bothered by my Groupon. Great deal!",25,0,1,0,07/20/2019,03/28/2021 10:24:18
Thomas,They don’t want to help me with membership,2,0,0,0,07/20/2019,03/28/2021 10:24:18
Karen,Wonderful,3,0,0,0,07/20/2019,03/28/2021 10:24:18
Jordan,This place is great. Friendly staff and plenty of merchandise,7,0,0,0,07/20/2019,03/28/2021 10:24:18
Stephanie,Price is great! Only with that we are able to get the free items right away,2,0,0,0,07/20/2019,03/28/2021 10:24:18
Melissa,Awesome. Great Groupon deal.,5,0,0,0,07/20/2019,03/28/2021 10:24:22
Tammy,The best shopping experience!! Shopped here for years...,1,0,0,0,07/19/2019,03/28/2021 10:24:22
Yamila,Nice ! Very happy now 😀👍,2,0,0,0,07/19/2019,03/28/2021 10:24:22
Dounia,A young lady at customer service named Angela or Angel was very helpful to get my membership activated and super friendly. Store shopping experience was very good as well.,3,0,0,1,07/19/2019,03/28/2021 10:24:22
Marcia,Great quick and easy,1,0,0,0,07/19/2019,03/28/2021 10:24:22
Cherie,I wasn’t able to get my sam’s card.,1,0,0,0,07/19/2019,03/28/2021 10:24:22
Lola,How do I get it I pushed redeem and now nothing,14,0,0,0,07/19/2019,03/28/2021 10:24:22
Cris,The employee at the store told me to mark the voucher as redeemed and I couldn’t get voucher to work. So 8 hours later and still no membership.... even though I paid for it,7,0,0,0,07/19/2019,03/28/2021 10:24:22
Will,nice service,12,0,0,0,07/19/2019,03/28/2021 10:24:22
Rebecca,Great really easy great sales! I forgot to get my pizza. Loved it better then Costco!,1,0,0,0,07/19/2019,03/28/2021 10:24:22
Luis,Excellent deal,1,0,0,0,07/19/2019,03/28/2021 10:24:26
Robert,Really nice workers. Helped us out getting our membership started.,46,0,1,0,07/19/2019,03/28/2021 10:24:26
Jason,Great deal!! Love this store,1,0,0,0,07/19/2019,03/28/2021 10:24:26
April,"The voucher number is too long. Sams can’t help, and where the heck is a customer number to call Groupon? 😟",3,0,0,0,07/19/2019,03/28/2021 10:24:26
Andy,Sales associate hit redeem before I got to follow the steps. Groupon customer service is horrible and I wasted 30$.,3,0,0,0,07/19/2019,03/28/2021 10:24:26
Virginia,Super easy!!!,6,0,1,0,07/19/2019,03/28/2021 10:24:26
Briana,"After a while year of waiting for my e-gift cards, I STILL have not received them. While the savings are great, it’s extremely frustrating to get promised something and not get it.",1,0,0,0,07/19/2019,03/28/2021 10:24:26
David,Very poor customer service and never got my gift card from Groupon with pu,6,0,0,0,07/19/2019,03/28/2021 10:24:26
Patrice,good prices,1,0,0,0,07/19/2019,03/28/2021 10:24:26
Cindy,Fantastic!!!!,1,0,0,0,07/19/2019,03/28/2021 10:24:26
Chhaya,"They are in the process of moving from one location to another, so most of the shelves are empty. We had to wait a long time for our membership cards even though we were first in line. During checkout, there was a woman ahead of us who went off to chat with someone in another line for more than 5 minutes holding up everyone, and there were only 2 lines open....",1,0,0,0,07/19/2019,03/28/2021 10:24:29
Lisa,Such great deals! Loved all the free items we got with our membership.,7,0,1,0,07/19/2019,03/28/2021 10:24:29
Chryil,"I love Sam’s club it’s convenient the prices are reasonable, I love the cheaper gas price and I love members mark ,and the Fresh rotisserie chicken is the best.",32,0,1,0,07/19/2019,03/28/2021 10:24:29
William,"I wasn't able to get my code to sign up with Sam's club as it didn't save to my clipboard after I switched to my browser to sign up and now I can never access it again as it just says ""redeemed"". SOL and out $35. ☹️",3,0,0,0,07/19/2019,03/28/2021 10:24:29
Ronny,Genial,3,0,0,0,07/19/2019,03/28/2021 10:24:29
Tom,"Sam's Club is in the middle of the big 3. Costco obviously #1, BJs is very low.",10,0,1,1,01/16/2020,03/28/2021 10:24:29
Phanishc9,not much variety compared to Costco. Boring with same items..,1,0,0,0,07/19/2019,03/28/2021 10:24:29
Frances,"They have an option to scan and go so there is no waiting in line - so convenient! Also, I stopped by the membership counter to ask a couple of questions and was treated with care and respect. I'm sure there are a lot of Groupon new customers who have the same or similar questions, but she handled them with patience and grace.",14,0,1,1,07/19/2019,03/28/2021 10:24:29
Pruthvi,Customer care is very pathetic and you get rotten fruits.,1,0,0,0,07/19/2019,03/28/2021 10:24:29
Patricia,"Everyone is very helpful and understanding at my Sam's store. I have a handicap that is not seen by the eye and thanksI was having trouble with my membership card; a lovely woman [ Nadene ] at the customer service desk took everything in hand and took care of everything. Making my dilemma all gone. Sam's has great prices, knowledgeable staff and a large selection and variety of products. Special thanks to Nadene.",6,0,1,1,07/19/2019,03/28/2021 10:24:29
Rosi,Make sure you follow the steps on redeeming your voucher first,2,0,0,0,07/19/2019,03/28/2021 10:24:33
PAT,Have the items I need in stock,1,0,0,0,07/19/2019,03/28/2021 10:24:33
Ashley,None,1,0,0,0,07/19/2019,03/28/2021 10:24:33
Kim.M.Haynes,There was some confusion about the Groupon deal and how to redeem the free items. The member services representative nor the manager on duty knew about the deal. The items didn't show up as free and I had to do some searching to find them. The member services representative eventually looked through a notebook and found the deal but said I should have entere...,1,0,0,1,07/19/2019,03/28/2021 10:24:33
Eddie,Took care of us during the sign.,21,0,1,0,07/19/2019,03/28/2021 10:24:33
Irma,very nice easy process.. happy with my groupon,4,0,0,0,07/19/2019,03/28/2021 10:24:33
Becky,This was very easy!,1,0,0,0,07/19/2019,03/28/2021 10:24:33
Eldon,Most not sure how to Do Groupon. Most not familiar with savenger hunt redeeming. No one told us not to redeem For a few days. Questioned the cafe giving us a tab showing gift card then no one knowing what that was about. Now wondering if the e-card will arrive in email. Took three tries to Get everything done so Could use card.,2,0,0,1,07/20/2019,03/28/2021 10:24:33
Vicky,When I went they were not very friendly in helping me with the Groupon purchase. Like it was the first one that they had seen. Then they asked me to return in three days for my $20.00 gift card and they said it couldn’t be done. And that they could not help me,8,0,0,0,07/18/2019,03/28/2021 10:24:33
Emma,I am receiving an error on the redemption code. Can some help me the fastest way to contact support.,1,0,0,0,07/18/2019,03/28/2021 10:24:33
Sushilkumar,Did not receive ANY discount coupons. FALSE Advertisement it seems,12,0,1,0,07/18/2019,03/28/2021 10:24:37
DENISE,None,5,0,0,0,07/18/2019,03/28/2021 10:24:37
Debbie,They would not honor the Groupon,11,0,1,0,07/18/2019,03/28/2021 10:24:37
Natalie,Very hard to get the free stuff it kept saying the membership was not val,1,0,0,0,07/18/2019,03/28/2021 10:24:37
Qianna,"Terrible service at the customer service desk and the manager, just as terrible!!!!",1,0,0,0,07/18/2019,03/28/2021 10:24:37
Paul,This has been a very frustrating process activating my Sam's club membership once I redeemed my groupon. The activation code given does not work and there is no immediate support available to resolve this matter. I've exhausted over an hour with Sam's club with membership reps trying to activate my membership without success or support from Groupon,4,0,0,0,07/18/2019,03/28/2021 10:24:37
Olympia,Really like the app,10,0,0,0,07/18/2019,03/28/2021 10:24:37
Cherlie,Never received my E gift card besides that it was good,1,0,0,0,07/18/2019,03/28/2021 10:24:37
Liliana,I have not received the 1st e-card and it has been more than 7 days. Everything else has been fine so far.,2,0,0,0,07/18/2019,03/28/2021 10:24:37
Kathleen,I have not been able to activate Sam's club membership through Groupon as I continue to get messages to seek help with trying to use code and cant get live person to help. To much of a run around. Here we go again,1,0,0,0,07/18/2019,03/28/2021 10:24:37
Lisa,The customer service desk helped me redeem my coupon and made it super easy. Showed me tips on how to download and use the app. Already got my $10 egiftcard as promised and will use soon. Wonderful experience and loved the shopping!,3,0,0,1,07/18/2019,03/28/2021 10:24:40
Diana,Little tough to sign up,3,0,0,0,07/18/2019,03/28/2021 10:24:40
Samiyah,Didn’t mean to give it 5 stars cause it only gets one from me! Never received in store nor online gift card when I purchased the $45 Sams Card! Highly disappointed ☹️,12,0,1,0,11/08/2019,03/28/2021 10:24:40
Stanley,Very tough to redeem membership showed all emails from Groupon that I paid and confirmation and they kept asking for another number showed them the voucher still didn’t care not a pleasant exp,4,0,0,0,07/18/2019,03/28/2021 10:24:40
Jordan,"Super easy, lady at customer service was really helpful in the process signing up!",1,0,0,0,07/18/2019,03/28/2021 10:24:40
Mohit,Still haven't received all the promised benefits,3,0,0,0,07/18/2019,03/28/2021 10:24:40
Hanny,No pudieron ayudarme a solventar la situación que tengo con un cupon que compre,1,0,0,0,07/18/2019,03/28/2021 10:24:40
AUtumn,Ive been able to activate my Sam’s Club Membership but I have yet to receive the email with the perks that came with it,1,0,0,0,07/18/2019,03/28/2021 10:24:40
Aron,None,10,0,0,0,07/18/2019,03/28/2021 10:24:40
LOC,Today I went to Sam’s Club to make membership I bought from Groupon. After a while using my phone to activate the staff who redeemed my groupon but couldn't open membership for me. I lost money.,11,0,1,0,07/18/2019,03/28/2021 10:24:40
Josephina,"Friendly service, was able to find help when I needed it.",6,0,0,0,07/18/2019,03/28/2021 10:24:44
